Rank,Canonical SMILES,rbl
7309,[M]OC1(C(=O)NC(=O)NC1=O)C1=C(O)NC(=O)NC1=O,-0.015815794
7310,OCCOCCO[Si]([Si](OCCOCCO[Si]([Si](OCCOCCO[M])(C)C)(C)C)(C)C)(C)C,-0.015821218
7311,[M][O]=[S@@](=O)(c1ccc(c(c1)C(=O)NN=C1SCCS1)O)O,-0.015840888
7312,ON(CC(=O)O)C/C(=[O]\[M])/O,-0.015871406
7313,CCOc1cccc(c1O)CNC[C@@H](NCc1cccc(c1O)[O](CC)[M])C,-0.015884161
7314,CC([C@@H]1COC(=N1)c1cccc(n1)C1=N[C@@H](C[O]1[M])C(C)C)C,-0.01590687
7315,[M][O]1[C@H]2[C@@H]1CCCC2,-0.015913486
7316,[M]OC(=O)C1=C(N=C(N1)c1ccncc1)C(=O)O,-0.015929222
7317,[M]OC(=O)CCN1C(=O)c2c(C1=O)cccc2,-0.015941322
7318,[M][O]1C(=Nc2c1cccc2)c1cc(cc(c1O)C1=Nc2c(O1)cccc2)C(C)(C)C,-0.015948057
7319,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](C=O)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@@H]6[C@H](O[C@H](O[C@H]1[C@@H]([C@H]2O)O)[C@H](O)[C@H]6O)CO)[C@H](O)[C@H]5O)C=O)[C@H](O)[C@H]4O)CO)[C@@H]([C@H]3O[M])O)CO,-0.01598084
7320,[M]OC(=O)[C@]12CN(C)C[C@@](C2(O)O)([C@@H](N([C@@H]1c1ccccn1)C)c1ccccn1)C(=O)O,-0.015992939
7321,[M]OS(=O)(=O)Cc1cc(cc(c1)C[S](=O)(O)O)C[S](=O)(O)O,-0.015997946
7322,OC[C@@H](/C(=[O]\[M])/O)/N=C/c1ccccc1O,-0.016136408
7323,[M]/[O]=C(\c1c(Br)c(C(=O)O)c(c(c1C(=O)O)Br)C(=O)O)/O,-0.016152442
7324,[M]OC(=O)c1cc(N)cc(c1)C(=O)O,-0.016183257
7325,[M]OC(=O)[C@H]1C[C@@H](C(=O)O)[C@H](C[C@H]1C(=O)O)C(=O)O,-0.01620698
7326,[M]/[O]=C(/c1ccc(c(c1)C(=O)O)c1cccnc1)\O,-0.016249597
7327,[M]/[O]=C(\c1c(F)c(F)c(c(c1F)F)F)/C=C(/c1c(F)c(F)c(c(c1F)F)F)\O,-0.016266108
7328,[M]OC(=O)c1ccc(cc1)[P](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)C,-0.016273856
7329,[SrH]/[O]=C/1\N=NN=N1,-0.016284704
7330,[M]/[O]=C(\CN1N=NN=C1N)/O,-0.016287923
7331,Oc1ccccc1C1=Nc2c([O]1[M])cccc2,-0.016296864
7332,C/C(=C/C(=O)COc1ccccc1[O](CC(=O)/C=C(\O)/C)[M])/O,-0.016355693
7333,C[O](c1cccc(c1O)/C=N/N=C(\S)/N)[M],-0.016367316
7334,[M]OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@H]1[C@@H]([C@H]2O)O)[C@H](O)[C@H]5O)CO)[C@H](O)[C@H]4O)CO)[C@@H]([C@H]3O)O)CO,-0.016391873
7335,[M]/[O]=C(\CN1CC(=O)N(CC(=O)O)CC(=O)N(CC(=O)N(CC1=O)CC(=O)O)CC(=O)O)/O,-0.016416192
7336,OC(=O)[C@H]1[C@@H](O[B]([O]1[M])(O)O)C(=O)O,-0.01644361
7337,[M][O]1CCOc2c3cccc2Cc2cccc4c2OCCOCCOCCOCCOc2c(C3)cccc2Cc2cccc(C4)c2OCCOc2ccc([C@]3([C@@H]4N[C@@H](C([C@@H]5N[C@H]([C@](c6ccc1cc6)(C)C1=CC=C(N1)C(C)(C)[C@H]1C=C[C@H]3N1)C=C5)(C)C)C=C4)C)cc2,-0.016444862
7338,[M]O/N=C/c1cc(cc(c1O)C(C)(C)C)C(C)(C)C,-0.016452491
7339,[M]OC(=O)[C@@H]1[C@H](O[C@H]([C@@H]1C(=O)O)C(=O)O)C(=O)O,-0.01651001
7340,COc1ccccc1Nc1ccccc1C1=NC(C[O]1[M])(C)C,-0.016515374
7341,[M]/[O]=C(\CN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O)/O,-0.016515553
7342,COc1ccccc1P([C@@H]1CCC[C@H]1S(=O)(=O)O[M])c1ccccc1OC,-0.016526341
7343,[M]OC(=O)c1ccccc1NC(=O)C,-0.016541004
7344,[M]OC(C(F)(F)F)(C(F)(F)F)C/C(=N/CC/N=C(/CC(C(F)(F)F)(C(F)(F)F)O)\C)/C,-0.016569495
7345,CC(N[C@@H](C(C)C)COCCCCC[O](C[C@H](C(C)C)NC(C)C)[M])C,-0.016577005
7346,O/C(=[O]\[M])/CBr,-0.016594052
7347,[M]/[O]=C(\CN1N=NC(=N1)NC1=NN=[N](N1)CC(=O)O)/O,-0.016595364
7348,[M]OC(=O)/C(=N\NC(=O)c1ccc(cc1)C)/C,-0.016623259
7349,[M]/[O]=C(/CN1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)CC(=O)O)\O,-0.016626596
7350,[M]OC(=O)[C@H](c1ccccc1)CC(=O)O,-0.016650617
7351,[M][O]=[S@](=O)(c1cc(N)ccc1/C=C/c1ccc(cc1[S](=O)(O)O)N)O,-0.016678751
7352,[M]O[C@H](CN1N=NN/C/1=N\N(=O)=O)CN1N=NN/C/1=N\N(=O)=O,-0.016691804
7353,C[O](c1cccc(c1O)/C=N/CCS(=O)(=O)O)[M],-0.016696572
7354,[M][O]=[S@@](=O)(c1cc(O)c(c(c1)S(=O)(=O)O)O)O,-0.016712546
7355,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@@H]1[C@H](O)[C@@H](O)[C@@H]([C@H]([O]1[M])CO)O,-0.016716003
7356,[M]/[O]=C\1/N2C[N@]3[C@@H]4[N@]5C[N@]6[C@H]2[C@@H]2N1CN1C(=O)N7[C@]8([C@]1(C)N(C[N@]2[C@H]6O)C(=O)N8C[N@]1[C@@H]2[N@@](C7)[C@@H](O)[N@@]6[C@@H]2[N@]([C@H]1O)CN1[C@@H]2[N@@](C6)[C@H]([N@]6CN7C(=O)N8C[N@@]([C@H]3O)[C@H]4[N@@]([C@@H]5O)CN3[C@]8(C)[C@@]7(N(C3=O)CN([C@H]26)C1=O)C)O)C,-0.016720176
7357,[M]OC(=O)c1ccc(cc1)NC(=O)Nc1ccc(cc1)C(=O)O,-0.016739845
7358,[M]OC(=O)c1cccc(n1)CN1CCOCCN(CCOCC1)Cc1cccc(n1)C(=O)O,-0.016768277
7359,CC(=O)O[C@@H]1C/C=C/[C@H]2O[C@@H]([C@H](C2)OC(=O)[C@@H]2O[B@]34O[C@]5(O[C@H](C1(C)C)CC[C@H]5C)[C@@H](O3)C(=O)O[C@H]1C[C@H](O[C@@H]1C)/C=C/C[C@H](C([C@H]1[O]([C@]2(O4)[C@H](C)CC1)[M])(C)C)OC(=O)C)C,-0.016795754
7360,[M]/[O]=C(\C1=C(N=C(N1)Cc1ccncc1)C(=O)O)/O,-0.016807437
7361,[M]OC(=O)[C@H](CNC(=O)C(=O)O)N,-0.016807556
7362,[M]O[P@](=O)(C([P@](=O)(OC(=O)c1ccccc1)O)(Cl)Cl)OC(=O)c1ccccc1,-0.016820967
7363,[M][O]1COc2c1ccc(c2)c1cc2OCCOCCOCCOCCOc2cc1c1ccc2c(c1)OCO2,-0.016825318
7364,COc1ccc(c(c1)[O]([M])C)COC[B](F)(F)F,-0.016834855
7365,[M][O](c1ccccc1N[Si](C)(C)C)c1ccccc1,-0.016881704
7366,[M]OC(=O)c1cccc(n1)CN1CCOCCOCCN(CCOCCOCC1)Cc1cccc(n1)C(=O)O,-0.016885936
7367,[M]O[P@](=O)(CCS(=O)(=O)O)O,-0.016892374
7368,CSCC[C@@H](C(=O)O[M])/N=C/c1cccc(c1O)OC,-0.016903639
7369,[M]/[O]=C/1\C(=C(N([C@@]1(C)CC(=O)Nc1c(C)cccc1C)c1ccc(cc1)Br)O)C#N,-0.016906857
7370,OC(=O)C1=Cc2c([O]1[M])cccc2,-0.016914308
7371,[M]/[O]=C(/CNC(=O)C/N=C(/c1ccccc1O)\C)\O,-0.016932011
7372,[M]/[O]=C(\CN1C(=O)c2cccc3c2c(C1=O)ccc3)/O,-0.016963363
7373,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC(=C1)/C(=[O]/[M])/O,-0.01697886
7374,[M][O]1CC[N@]2CCOCC[N@]3CCOCC[N@@](CCOCC[N@@](CC1)CCOCCOCC2)CCOCCOCC3,-0.017017424
7375,[M]/[O]=C(/C[C@@H](C(=O)O)O)\O,-0.017066717
7376,[M]OC(=O)c1ccc2c3c1c(ccc3c1c3c2ccc(c3c(cc1)C(=O)O)C(=O)O)C(=O)O,-0.017083108
7377,OCCN(CC(=O)O[M])CCN(CC(=O)O)CC(=O)O,-0.017090976
7378,COc1cc(cc(c1[O]([M])C)OC)C1c2c(OCCOCCOCCOCCOCCOc3c1c1ccccc1cc3)ccc1c2cccc1,-0.017098308
7379,[M]O[C@H](C(CO)(C)C)C(=O)O,-0.017102718
7380,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O[M])O)O)c1c(O)ccc2c1OC=C(C2=O)c1ccc(cc1)O,-0.017146766
7381,[M]/[O]=C(/CN(C(=O)CN([C@H](CNC(=O)OC(C)(C)C)O)CC(C)C)CC(C)C)\O,-0.017179728
7382,C[O](c1ccc2c(c1)cccc2)[M],-0.017183661
7383,[M]O[C@]1(c2ccccc2)[C@]2(C)CC[C@H](C1(C)C)C2,-0.017186522
7384,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](C=O)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@H](O[C@H](O[C@H]4[C@@H]([C@H]([C@@H](O[C@@H]5[C@H](O[C@H](O[C@@H]6[C@H](O[C@H](O[C@H]1[C@@H]([C@H]2O)O)[C@H](O)[C@H]6O)CO)[C@H](O)[C@H]5O)C=O)[O]([M])[C@@H]4CO)O)O)[C@@H]([C@H]3O)O)CO,-0.017190397
7385,[M]OC(=O)CN1C=C[N](=C1)Cc1c(C)cc(c(c1C)C[N]1=CN(C=C1)CC(=O)O)C,-0.017193675
7386,OCCOc1ccccc1OCC[O](c1ccccc1OCCOCc1ccccc1C(=O)O)[M],-0.017198741
7387,[M]OC(=O)CNC(=O)c1ccccc1,-0.017204285
7388,[M]/[O]=C(/c1ccccc1N)\O,-0.017213225
7389,COC(C(=O)C([O]([M])C)(C)C)(C)C,-0.017218053
7390,[M][O]=[S@@](=O)(c1ccc(cc1)/N=N/C1=C(N)N(C)C(=O)N(C1=O)C)O,-0.017231286
7391,[M][O]1CC[N@@]2CCOc3ccccc3CNCC[N@](CCNCc3c1cccc3)CCNCc1c(OCC2)cccc1,-0.017233074
7392,[M]OC(=O)[C@H]([S](=O)(O)O)CC(=O)O,-0.017273366
7393,[M]O[C@@H]1CC/N=C/C2=CC=C(O2)/C=N/CC[C@H](CC/N=C/C2=CC=C(/C=N/CC1)O2)O,-0.017290533
7394,O[C@H]1CC/N=C/C2=CC=C(O2)/C=N/CC[C@@H](CC/N=C/C2=CC=C(/C=N/CC1)[O]2[M])O,-0.017302692
7395,C[O](CCO[B]123[BH]45[BH]672[BH]283[C@]31[C@@]19[BH]%104[BH]456[BH]578[BH]231[BH]9%1045)[M],-0.01730907
7396,[M]OC(=O)C1=C(NC(=N1)c1ccccc1)C(=O)O,-0.017435491
7397,[M]/[O]=C(\CN1CCCN(CC(=O)O)Cc2cccc(CN(CCC1)CC(=O)O)n2)/O,-0.017438412
7398,[M]/[O]=C(\C1=CC(=NN1)c1cccc(c1O)C1=CC(=NN1)C(=O)O)/O,-0.017448545
7399,[M][O]=[S@](=O)(c1ccc(cc1)F)NS(=O)(=O)c1ccc(cc1)F,-0.017456949
7400,[M][O]=[S@](=O)(c1ccc(c(c1)/C=N/c1ccccc1O)O)O,-0.017457843
7401,CCCCC[C@H](S(=O)(=O)O)C/C(=[O]/[M])/CCc1ccc(c(c1)OC)O,-0.017535448
7402,[M]OC(=O)CN(CP(=O)(OC(C)C)OC(C)C)CC(=O)O,-0.017560124
7403,CCCC1=N[C@H](C(=N1)C(=O)O[M])C(=O)O,-0.017564654
7404,[M]OS(=O)(=O)c1cc(C)ccc1NNc1c(O)c(cc2c1cccc2)C(=O)O,-0.017583311
7405,CC[O](C(=S)O)[M],-0.017625868
7406,[M]OCCNc1ccccc1,-0.017631233
7407,COc1cc([C@@H]([O](CC(=O)O)[M])COCC(=O)O)c(cc1OC)N(=O)=O,-0.017672956
7408,[M]/[O]=C(\c1ccccc1C1=NC(=C(N1)C(=O)O)C(=O)O)/O,-0.017686844
7409,[M]/[O]=C(\c1cc(Nc2ccccc2)c(cc1Nc1ccccc1)C(=O)O)/O,-0.017718673
7410,[M]OC(C(F)(F)F)(C(F)(F)F)CN1CCOCCOCCN(CCOCCOCC1)CC(C(F)(F)F)(C(F)(F)F)O,-0.017726064
7411,Oc1ccc2c(c1)[O]([M])C=C(C2=O)c1ccc(c(c1)S(=O)(=O)O)O,-0.017736852
7412,[M][O]=[S@](=O)(CCN1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)CCS(=O)(=O)O)O,-0.017738879
7413,[M]/[O]=C(/CN1C=C[N](=C1)CC(=O)O)\O,-0.017742157
7414,[M]/[O]=C(/c1cccc(c1O)OC)\O,-0.017745972
7415,[M]O/N=C\1/C(=C(N(C1(C)C)O)C(C)(C)C)NO,-0.017750621
7416,[M]/[O]=C(/c1ccccc1N/N=C(/C(=O)C(F)(F)F)\C(=O)C)\O,-0.017766595
7417,[M]/[O]=C(/c1cc(ccc1c1ccc(cc1C(=O)O)C(=O)O)C(=O)O)\O,-0.01777184
7418,CO[C@H](c1ccc(cn1)C(=O)O)[O]([M])C,-0.017798662
7419,[M]OC(=O)c1ccc(cc1)OCCOc1ccc(cc1)C(=O)O,-0.017874539
7420,COc1cccc(c1O)/C=N/c1cc(F)ccc1/C(=[O]/[M])/O,-0.01789254
7421,[M]OCCOCCOCCOCCOCCOC=C,-0.01790303
7422,[M]OC(=O)c1cc(Br)c(cc1Br)C(=O)O,-0.017940879
7423,[M]OCCN(c1ccc(cc1)/N=N/c1ccc(cc1)S(=O)(=O)O)CCO,-0.017971039
7424,[M]OC(=O)CN1CCCN(CC(=O)O)Cc2cccc(CN(CCC1)CC(=O)O)n2,-0.017984152
7425,[M]OC(=O)c1cc(ccc1O)S(=O)(=O)O,-0.018000364
7426,OC[C@H]([C@H]([C@@H]([C@@H]([C@H](S(=O)(=O)O)O)O[M])O)O)O,-0.018001556
7427,[M]/[O]=C(/N(c1ccccc1)c1ccccc1)\O,-0.018023908
7428,CO[C@H]1CC[C@H](O[C@@H]1C)O[C@H]1[C@H](C)[C@](O)(O[C@H]([C@]1(C)OC)C[C@@H]1C[C@@H](OC)[C@H]([C@]2(O1)O[C@]([C@@H]([C@H]2C)OC)(C)[C@H]1CC[C@H](O1)[C@H]1CC[C@@H](O1)[C@H]1O[C@](C)(O[M])[C@@H]([C@H]([C@@H]1C)OC)C)C)[C@H](C(=O)O)C,-0.018026829
7429,[M]OC(=O)[C@@H]1[C@H](C(=O)O)[C@]2(C([C@]1(Cl)C(=C2Cl)Cl)(Cl)Cl)Cl,-0.018036366
7430,[M]OC(=O)N(C(C)C)C(C)C,-0.018046021
7431,O/C(=[O]/[M])/c1nccnc1C(=O)O,-0.018058717
7432,OC(=O)COCCN(CC[O](CC(=O)O)[M])CCOCC(=O)O,-0.018058896
7433,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)c1c(O)ccc2c1OC=C(/C/2=[O]/[M])c1ccc(cc1)O,-0.018066168
7434,[M]OCC1=C(CO)S/C(=C\2/SC(=C(S2)CO)CO)/S1,-0.018066943
7435,[M]OC(=O)[C@@H](Oc1ccc(cc1)C(=O)O)C,-0.018118918
7436,OC(=O)CO[C@H]1COc2ccccc2OCCC[O](c2c(OC1)cccc2)[M],-0.01814419
7437,[M]O[C@@]12CC[C@@]3([C@@]2([C@@H](O)C=C2[C@H]3CC[C@@H]3[C@]2(C)CC[C@@H](C3(C)C)O[C@@H]2OC[C@H]([C@@H]([C@H]2O[C@@H]2O[C@H](C)[C@H]([C@@H]([C@H]2O)O)O)O)OS(=O)(=O)O)C(=O)O[C@@]1(C)[C@@H]1CCC(O1)(C)C)C,-0.018157423
7438,[M]OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)C,-0.018202245
7439,CCCCCCP(=[O][M])(O)O,-0.018228054
7440,[M]OC(C(C)(C)C)(Cc1cccc(n1)C)Cc1cccc(n1)C,-0.018229067
7441,[M]OC(=O)c1ccc(cc1)CP(=O)(O)O,-0.018241048
7442,[M]O[P@](=O)(CCCCP(=O)(O)O)O,-0.018267095
7443,[M][O]1CC[N@@]2Cc3cccc(c3F)C[N@@]3Cc4c(c(C[N@](CC1)Cc1cccc(c1F)C[N@](Cc1c(c(C2)ccc1)F)CCOCC3)ccc4)F,-0.01828295
7444,[M]OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)c1ccccc1,-0.01830101
7445,CSCCO[M],-0.018306375
7446,N=C=C(c1nc([O]([M])C)c(nc1[N](=O)O)[N](=O)O)C#N,-0.018307805
7447,[M]OC(=O)C1=C(NC(=N1)c1ccc(c(c1)C)C)C(=O)O,-0.018307865
7448,[M]OC(=O)Cc1ccc(c(c1)Cl)Cl,-0.018309653
7449,[M]/[O]=C\1/C(=C(c2ccccc2)c2ccccc2)C=C(C=C1C(C)(C)C)C(C)(C)C,-0.01831007
7450,[M]OS(=O)(=O)c1cc(c(c(c1O)O)O)S(=O)(=O)O,-0.018345118
7451,[M]O[C@@](C1=CC=CN1)(C/C(=C/1\C=CC=N1)/O)C,-0.018358171
7452,[M]OC(=O)c1ccc(cc1)/N=N/c1ccc(cc1)O,-0.018361688
7453,[M]OC(=O)[C@@H](NC(=O)[C@@H]1[C@@H](c2ccc(cc2)O)[C@H]([C@H]1c1ccc(cc1)O)C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)Cc1ccc(cc1)O,-0.018369794
7454,[M]O[P@](=O)(CN1CCC[C@H](C1)C(=O)O)O,-0.018393755
7455,[M]OC(=O)c1cc(cc(c1)S(=O)(=O)O)C(=O)O,-0.018418312
7456,[M]/[O]=C(/c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O)\O,-0.018471599
7457,[M]/[O]=C(\C(=C/c1ccccc1)\c1ccccc1NC(=O)OC(C)(C)C)/O,-0.018504024
7458,[M]OC(=O)C1=CC=C2N(C1=O)C=CC=C2,-0.018518925
7459,[M]O[C@H]1C[C@@]2(O[C@@H]([C@@H]1C)[C@H](/C=C(/C(=O)[C@@H](C[C@@H](C(=O)O)C)C)\C)C)C[C@H]([C@@](O2)(C)[C@H]1CC[C@H]([C@]2(O1)O[C@H](C[C@@H]2C)[C@H]1O[C@@](O)(CO)[C@@H](C[C@@H]1C)C)C)O[C@H]1CC[C@@H]([C@H](O1)C)OC,-0.018528521
7460,[M]/[O]=C\1/N2C[N@@]3[C@H](O)[N@]4[C@@H]5[C@H]3[N@]3CN6[C@]2([C@@]2(N1CN1C(=O)N7[C@H]8[C@@H]1[N@](CN2C6=O)[C@@H]([N@@]8C[N@]1[C@@H]2[N@@](C7)[C@@H](O)[N@@]6[C@@H]2[N@]([C@H]1O)CN1[C@@]2(N(C6)C(=O)N6C[N@]7[C@H]([N@@](C4)[C@@H]4N(C[N@@]5[C@@H]3O)C(=O)N([C@H]74)CN([C@]26C)C1=O)O)C)O)C)C,-0.0185287
7461,N[C@H](/C(=[O]/[M])/O)Cc1ccccc1,-0.018571138
7462,[M][O]=P(c1ccc(cc1)c1c(c2ccc(cc2)P(=O)(O)O)c(c2ccc(cc2)P(=O)(O)O)c(c(c1c1ccc(cc1)P(=O)(O)O)c1ccc(cc1)P(=O)(O)O)c1ccc(cc1)P(=O)(O)O)(O)O,-0.018571854
7463,[M]OCCC/N=C/c1cc(Cl)cc(c1O)Cl,-0.018583775
7464,[M]OC(=O)c1c(cc(c2c1nc1c(C(=O)O)c(cc(c1c2)S(=O)(=O)O)C(=O)O)S(=O)(=O)O)C(=O)O,-0.018642008
7465,[M]/[O]=C\1/C(=O)C(=C1Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)Nc1ccc2c(c1)OCCOCCOCCOCCOCCO2,-0.018649578
7466,[M]OC(=O)c1c(F)c(F)c(c(c1F)F)C(=O)O,-0.018713415
7467,[M]/[O]=C(/C1=NC(=O)NC(=O)N1)\O,-0.01874733
7468,[M]O[C@@H]1[C@@H](NS(=O)(=O)O)[C@@H](O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]2[C@@H](COS(=O)(=O)O)O[C@@H]([C@@H]([C@H]2OS(=O)(=O)O)NS(=O)(=O)O)O[C@@H]2[C@@H](O[C@H]([C@@H]([C@H]2O)OS(=O)(=O)O)O[C@@H]2[C@@H](COS(=O)(=O)O)O[C@@H]([C@@H]([C@H]2O)NS(=O)(=O)O)OC)C(=O)O)C(=O)O)O[C@@H]([C@H]1O)COS(=O)(=O)O,-0.018748045
7469,[M]/[O]=C(\C1=C(N=C(N1)c1ccccc1)C(=O)O)/O,-0.018757641
7470,OC(=O)c1ncccc1C(=O)O[M],-0.018831015
7471,COC(/C(=C/C(=[O]\[M])/C(F)(F)F)/O)(OC)C,-0.018846214
7472,C[O](c1ccccc1C1=Cc2c(N1)cccc2)[M],-0.018860281
7473,[M]OC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(=O)O,-0.01888907
7474,[M]/[O]=C\1/NC(=NC(=O)N1)NC(C)C,-0.018901825
7475,[M][O]=[S@](=O)(c1ccc2c(c1)cc(cc2)S(=O)(=O)O)O,-0.018944263
7476,[M]O[C@@]1(OC[C@H]([C@H]([C@@H]1O)O)O)C(=O)O,-0.018994451
7477,CC[N+](C/C(=[O]/[M])/O)(CC)CC,-0.019022882
7478,[M][O]1[C@H]2O[C@H]3[C@H]([C@@H]1[C@H]1[C@@H](O2)[C@@H]3O[P@@](=O)(O1)O)OC(=O)c1ccccc1,-0.019040704
7479,[M]/[O]=C(\COc1ccccc1N(CC(=O)O)CC(=O)O)/O,-0.019111395
7480,[M]/[O]=C\1/NC(=O)N(C(=O)N1CCC(=O)O)CCC(=O)O,-0.019142568
7481,[M]/[O]=C(\C1=CCC=C1)/O,-0.019151568
7482,[M]O[C@H]1[C@H](OC)OC[C@H]([C@@H]1O)OS(=O)(=O)O,-0.019157887
7483,[M]/[O]=C(/[C@H](CC(C)C)NCc1ccccc1O)\O,-0.019159615
7484,CNCCC[C@@]([P@@](=O)(O[M])O)(P(=O)(O)O)O,-0.019185066
7485,[M]OC(=O)CCN1CC(=O)N(CCC(=O)O)CC(=O)N(CC(=O)N(CC1=O)CCC(=O)O)CCC(=O)O,-0.019231319
7486,[M]/[O]=C/1\c2ccccc2C(=O)c2c1c(O)cc(c2O)O,-0.019248188
7487,CSCC[C@@H](C(=O)O)/N=C/c1cccc(c1O)[O]([M])C,-0.019277811
7488,OCCOc1ccccc1OCCOc1ccccc1[O](CCOc1ccccc1OCc1ccccc1C(=O)O)[M],-0.019303918
7489,[M]OC1(C(=O)O)c2ccccc2-c2c1cccc2,-0.019317389
7490,OC[C@H]1O[C@H](Oc2ccc(cc2)O[C@H]2O[C@H](CO)[C@H]([C@@H]([C@@H]2O)O[M])O)[C@H]([C@H]([C@@H]1O)O)O,-0.019338191
7491,[M]OC(=O)CN(c1ccccc1OCC(=O)O)CC(=O)O,-0.019367158
7492,[M][O]1CCOc2ccccc2OCCOc2ccccc2OCCOc2c(OCCOc3c1cccc3)cccc2,-0.019391239
7493,O/C(=[O]/[M])/CNCCNCC(=O)O,-0.019397497
7494,[M]/[O]=C(\c1ccc(c(c1)OC)c1ccc(cc1OC)C(=O)O)/O,-0.019416869
7495,[M]OS(=O)(=O)c1ccc2c(c1)ccc(c2)S(=O)(=O)O,-0.01944828
7496,[M]OS(=O)(=O)S,-0.019536853
7497,[M]OC(=O)CN([C@H](C(=O)O)C)CC(=O)O,-0.019570589
7498,[M]OS(=O)(=O)c1ccc(c(c1)C(=O)O)O,-0.019576073
7499,CCC1=NN=C(S1)N[S@](=[O][M])(=O)c1ccc(cc1)N,-0.019581914
7500,CCCCC[C@]1(OCC(=O)NS(=O)(=O)C)COc2ccccc2OCCOCCOc2c([O](C1)[M])cccc2,-0.019627988
7501,[M]OC(=O)c1cc(cc(c1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,-0.019640923
7502,[M]/[O]=C(\c1cc2c(cc1C(=O)O)C(=O)c1c(C2=O)cccc1)/O,-0.019646168
7503,[M]OS(=O)(=O)c1cc(cc(c1O)O)S(=O)(=O)O,-0.01966548
7504,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](C=O)O[C@@H]([C@@H]([C@H]3O[M])O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@@H]6[C@H](O[C@H](O[C@H]1[C@@H]([C@H]2O)O)[C@H](O)[C@H]6O)CO)[C@H](O)[C@H]5O)C=O)[C@H](O)[C@H]4O)CO)[C@@H]([C@H]3O)O)CO,-0.01966989
7505,[M]OCC/N=C\1/N=C([c]2n1nc(C)cc2C)C(C)(C)C,-0.019688129
7506,[M]OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,-0.019690752
7507,[M]/[O]=C(/[C@@H]1CCCN(C1)CP(=O)(O)O)\O,-0.019719958
7508,N[C@H](C(=O)O[M])CCC(=O)O,-0.019724727
7509,[M][O]1C[C@@H](N=C1/C=C/1\N/C(=C\C2=N[C@H](CO2)c2ccccc2)/c2c1cccc2)c1ccccc1,-0.019767344
7510,[M]/[O]=C(\C(c1ccccc1)(C)C)/O,-0.019775152
7511,[M]/[O]=C(/c1ccc(cc1O)C(=O)O)\O,-0.019787431
7512,[M][O]1CCOCCCOc2c1cccc2,-0.019797087
7513,[M]/[O]=C(\c1ccc(cc1)c1cccc(n1)c1ccc(cc1)C(=O)O)/O,-0.019815922
7514,O=Cc1cccc(c1O)OCCC[O](c1cccc(c1O)C=O)[M],-0.019825935
7515,CN1C=NC(=C1C(=O)O[M])C(=O)O,-0.019840121
7516,[M]/[O]=C\1/c2c(F)c(F)c(c(c2C(=O)c2c1c(F)c(c(c2F)F)F)O)F,-0.019886196
7517,[M]/[O]=C(\C(=O)NCCCNC(=O)C(=O)O)/O,-0.019897699
